Nature mutation,Valeur fonciere,Type local,Nombre pieces principales,Surface,Latitude,Longitude
Vente,472000.0,Appartement,2,53.89,48.887848,2.359654
Vente,356135.0,Appartement,2,30.41,48.887057,2.3477921
Vente,666100.0,Appartement,3,56.32,48.8838907,2.3117897
Vente,850640.0,Appartement,3,51.71,48.8687311,2.3521923
Vente,957190.0,Appartement,4,91.01,48.8764636,2.3410961
Vente,280000.0,Appartement,1,28.1,48.8738305,2.3962784
Vente,322520.0,Appartement,2,34.0,48.8693795,2.4008451
Vente,860000.0,Appartement,4,82.95,48.8899744,2.3262523
Vente,220000.0,Appartement,1,34.42,48.8914236,2.3771793
Vente,85000.0,Appartement,1,10.02,48.8829633,2.3614716
Vente,496500.0,Appartement,1,41.57,48.8893215,2.3426975
Vente,2220000.0,Appartement,5,146.1,48.8673368,2.3028881
Vente,2220000.0,Appartement,2,32.0,48.8673368,2.3028881
Vente,450000.0,Appartement,2,41.65,48.8592704,2.3635409
Vente,330000.0,Appartement,2,34.25,48.8931767,2.3491529
Vente,263900.0,Appartement,2,25.55,48.8849832,2.3157734
Vente,567000.0,Appartement,4,95.0,48.8850059,2.392427
Vente,250000.0,Appartement,1,28.67,48.8864988,2.3566003
Vente,141875.0,Appartement,1,22.72,48.8686856,2.3439947
Vente,250000.0,Appartement,1,19.7,48.8686856,2.3439947
Vente,422000.0,Appartement,2,38.7,48.8536945,2.4027946
Vente,174000.0,Appartement,1,14.65,48.895069,2.3456774
Vente,682500.0,Appartement,3,66.69,48.8795451,2.2895833
Vente,1085000.0,Appartement,3,86.88,48.8803033,2.3135191
Vente,220000.0,Appartement,1,17.0,48.8800839,2.3668295
Vente,1772600.0,Appartement,6,166.33,48.886466,2.2942995
Vente,189000.0,Appartement,1,27.34,48.8769873,2.3979953
Vente,830950.0,Appartement,4,74.92,48.8842764,2.2908189
Vente,328000.0,Appartement,2,33.04,48.8914331,2.3189627
Vente,335000.0,Appartement,2,31.05,48.8862324,2.3466121
Vente,355650.0,Appartement,2,40.0,48.8907001,2.3378806
Vente,310000.0,Appartement,1,23.02,48.8796372,2.2910179
Vente,286000.0,Appartement,2,35.0,48.8874994,2.3521232
Vente,500000.0,Appartement,4,89.2,48.8728731,2.3710083
Vente,142500.0,Appartement,1,15.0,48.8869239,2.367818
Vente,198000.0,Appartement,1,22.0,48.8777926,2.3854274
Vente,640000.0,Appartement,3,81.15,48.8782485,2.2920676
Vente,3285000.0,Appartement,7,255.0,48.8836055,2.3004768
Vente,146500.0,Appartement,1,12.72,48.88011775,2.3450036716652027
Vente,451800.0,Appartement,2,45.0,48.8907983,2.3443054
Vente,1040000.0,Appartement,2,80.26,48.8881819,2.3452295
Vente,298000.0,Appartement,2,41.01,48.8901667,2.3594651
Vente,320000.0,Appartement,1,20.08,48.8687426,2.3223487
Vente,830000.0,Appartement,3,75.02,48.8919213,2.3239454
Vente,225000.0,Appartement,2,25.0,48.884084,2.3667056
Vente,271450.0,Appartement,1,26.05,48.8660605,2.3987817
Vente,590000.0,Appartement,3,57.52,48.8730215,2.3614377
Vente,480000.0,Appartement,3,55.23,48.8949109,2.340524
Vente,1440000.0,Appartement,1,117.93,48.8846283,2.3038816
Vente,1440000.0,Appartement,3,102.0,48.8846283,2.3038816
Vente,525000.0,Appartement,2,44.0,48.8720444,2.3055917
Vente,383000.0,Appartement,2,40.4,48.8904789,2.3522118
Vente,550000.0,Appartement,3,63.02,48.8798584,2.3892553
Vente,290000.0,Appartement,1,24.91,48.8866963,2.3153212
Vente,802000.0,Appartement,3,73.83,48.8854863,2.3115367
Vente,285000.0,Appartement,1,26.0,48.8746653,2.387361
Vente,14500000.0,Appartement,1,10.0,48.880704,2.3656838
Vente,14500000.0,Appartement,2,20.0,48.880704,2.3656838
Vente,14500000.0,Appartement,2,24.0,48.880704,2.3656838
Vente,14500000.0,Appartement,1,14.0,48.880704,2.3656838
Vente,14500000.0,Appartement,1,12.0,48.880704,2.3656838
Vente,14500000.0,Appartement,1,25.0,48.880704,2.3656838
Vente,14500000.0,Appartement,2,26.0,48.880704,2.3656838
Vente,14500000.0,Appartement,1,26.0,48.880704,2.3656838
Vente,14500000.0,Appartement,3,44.0,48.880704,2.3656838
Vente,14500000.0,Appartement,3,70.0,48.880704,2.3656838
Vente,14500000.0,Appartement,1,19.0,48.880704,2.3656838
Vente,14500000.0,Appartement,1,33.0,48.880704,2.3656838
Vente,14500000.0,Appartement,2,60.0,48.880704,2.3656838
Vente,14500000.0,Appartement,1,24.0,48.880704,2.3656838
Vente,14500000.0,Appartement,4,80.0,48.880704,2.3656838
Vente,14500000.0,Appartement,2,47.0,48.880704,2.3656838
Vente,14500000.0,Appartement,2,33.0,48.880704,2.3656838
Vente,14500000.0,Appartement,4,117.0,48.880704,2.3656838
Vente,132000.0,Appartement,1,11.39,48.8914978,2.3372197
Vente,222000.0,Appartement,1,21.59,48.8669292,2.4060997
Vente,2600000.0,Appartement,3,93.05,48.866503,2.3057529
Vente,280000.0,Appartement,1,31.43,48.8629187,2.4074114
Vente,420500.0,Appartement,2,36.98,48.882827,2.2909713
Vente,5000.0,Appartement,2,42.0,48.8730093,2.350357
Vente,290000.0,Appartement,2,30.17,48.8828337,2.2914461
Vente,300000.0,Appartement,1,22.17,48.8588693,2.3608234
Vente,964200.0,Appartement,3,73.77,48.8676586,2.3476093
Vente,207000.0,Appartement,1,22.6,48.8912852,2.3638068
Vente,413000.0,Appartement,2,68.17,48.8782812,2.3645494
Vente,455000.0,Appartement,1,40.47,48.8728826,2.3051054
Vente,2750000.0,Appartement,2,97.9,48.866503,2.3057529
Vente,215000.0,Appartement,1,17.08,48.8852117,2.3254905
Vente,215000.0,Appartement,1,20.0,48.8852117,2.3254905
Vente,526815.0,Appartement,2,53.66,48.8855015,2.3472678
Vente,727250.0,Appartement,2,37.43,48.8691062,2.3065782
Vente,632700.0,Appartement,3,62.36,48.8764887,2.3554557
Vente,632700.0,Appartement,1,62.36,48.8764887,2.3554557
Vente,265000.0,Appartement,2,27.0,48.8525969,2.4050671
Vente,460000.0,Appartement,2,50.0,48.8903742,2.3594631
Vente,435000.0,Appartement,3,56.14,48.8845422,2.3547002
Vente,390000.0,Appartement,1,32.31,48.8516925,2.3568302
Vente,550000.0,Appartement,2,46.56,48.859599,2.3449671
Vente,115000.0,Appartement,1,18.0,48.866776,2.3581038
Vente,255000.0,Appartement,1,28.59,48.893939,2.3419902
Vente,420000.0,Appartement,2,22.36,48.8542063,2.3650574
Vente,222000.0,Appartement,1,22.59,48.8925938,2.3225789
Vente,155000.0,Appartement,1,15.25,48.884466,2.3148836
Vente,80000.0,Appartement,1,10.43,48.8873362,2.3518704
Vente,567300.0,Appartement,3,61.65,48.8735684,2.3953481
Vente,485000.0,Appartement,2,36.16,48.8711569,2.3224924
Vente,542000.0,Appartement,3,74.52,48.8815579,2.3652466
Vente,950000.0,Appartement,3,75.68,48.8692966,2.3507088
Vente,303900.0,Appartement,1,35.01,48.8532871,2.4060754
Vente,720000.0,Appartement,3,61.0,48.8815813,2.3367522
Vente,471500.0,Appartement,2,49.0,48.8766016,2.343094
Vente,390000.0,Appartement,2,48.87,48.8738305,2.3962784
Vente,209600.0,Appartement,1,24.48,48.8687657,2.4009192
Vente,403680.0,Appartement,2,32.93,48.8536468,2.3664174
Vente,549550.0,Appartement,2,30.2,48.8612733,2.3435308
Vente,570000.0,Appartement,2,54.0,48.8828599,2.2868471
Vente,970900.0,Appartement,4,88.09,48.8852136,2.3747898
Vente,209000.0,Appartement,1,24.33,48.8879154,2.3535767
Vente,386000.0,Appartement,1,22.15,48.8588693,2.3608234
Vente,506000.0,Appartement,2,41.44,48.8639966,2.3637973
Vente,385000.0,Appartement,1,32.27,48.8794047,2.2901962
Vente,257500.0,Appartement,2,27.63,48.8965983,2.3287002
Vente,1150000.0,Appartement,4,86.2,48.8670348,2.4070966
Vente,1150000.0,Appartement,3,113.43,48.8670348,2.4070966
Vente,367500.0,Appartement,1,26.92,48.8606286,2.3541741
Vente,482300.0,Appartement,3,56.8,48.8571258,2.4087247
Vente,344380.0,Appartement,2,43.0,48.8699987,2.3522442
Vente,518500.0,Appartement,3,40.9,48.884084,2.3667056
Vente,242000.0,Appartement,1,25.41,48.8589096,2.4014806
Vente,425000.0,Appartement,1,33.85,48.8630367,2.3647612
Vente,625150.0,Appartement,3,58.45,48.8877233,2.3486924
Vente,930000.0,Appartement,1,26.0,48.8570447,2.3629451
Vente,930000.0,Appartement,2,60.53,48.8570447,2.3629451
Vente,423000.0,Appartement,2,37.52,48.8895462,2.3213984
Vente,660000.0,Appartement,3,58.05,48.8849369,2.2962074
Vente,393500.0,Appartement,2,31.55,48.8677559,2.3602334
Vente,1624850.0,Appartement,6,140.02,48.8815954,2.3020551
Vente,1030000.0,Appartement,3,77.61,48.8722463,2.3120751
Vente,600000.0,Appartement,3,109.05,48.8697164,2.3524398
Vente,600000.0,Appartement,1,5.97,48.8697164,2.3524398
Vente,230000.0,Appartement,1,23.54,48.8662114,2.3981685
Vente,350000.0,Appartement,2,41.85,48.8723165,2.3915996
Vente,875000.0,Appartement,5,106.0,48.8691398,2.3969885
Vente,383000.0,Appartement,2,36.45,48.8828337,2.2914461
Vente,285000.0,Appartement,2,33.0,48.8748885,2.3443248
Vente,410000.0,Appartement,1,26.45,48.8948894,2.3447302
Vente,410000.0,Appartement,1,27.88,48.8948894,2.3447302
Vente,5000.0,Appartement,1,10.0,48.8756206,2.3039644
Vente,1300000.0,Appartement,4,90.0,48.8784907,2.3193806
Vente,569900.0,Appartement,3,67.47,48.8692672,2.4021067
Vente,300000.0,Appartement,1,26.25,48.8828092,2.2880179
Vente,731000.0,Appartement,2,49.0,48.8852707,2.3421683
Vente,600000.0,Appartement,3,57.04,48.88296825,2.3607194133221174
Vente,1437000.0,Appartement,4,131.98,48.8824697,2.3486745
Vente,651950.0,Appartement,3,69.24,48.8910911,2.3291501
Vente,235000.0,Appartement,2,34.45,48.8929012,2.3761596
Vente,653500.0,Appartement,3,44.0,48.8833706,2.3142601
Vente,371050.0,Appartement,2,31.59,48.8804427,2.3439599
Vente,309145.0,Appartement,1,30.19,48.861312,2.3545981
Vente,811500.0,Appartement,4,91.47,48.8687157,2.3596367
Vente,250.0,Appartement,2,25.0,48.861269,2.3582468
Vente,585000.0,Appartement,3,49.04,48.8678453,2.4004534
Vente,285000.0,Appartement,1,31.28,48.8712518,2.3798172
Vente,538100.0,Appartement,3,49.0,48.8955371,2.3288794
Vente,482800.0,Appartement,2,33.16,48.8786559,2.2912815
Vente,20000.0,Appartement,4,100.0,48.8723751,2.3393783
Vente,995500.0,Appartement,3,40.0,48.8853631,2.3378725
Vente,450000.0,Appartement,2,48.92,48.880562,2.3465192
Vente,189000.0,Appartement,1,16.21,48.8714187,2.3511729
Vente,479250.0,Appartement,3,49.0,48.8745278,2.3701127
Vente,1140000.0,Appartement,4,93.51,48.889109,2.3335367
Vente,372000.0,Appartement,2,39.1,48.8581209,2.4047235
Vente,865000.0,Appartement,3,60.4,48.8792933,2.352422
Vente,730000.0,Appartement,3,54.37,48.8898253,2.3400214
Vente,122000.0,Appartement,1,14.74,48.8869362,2.3533752
Vente,630000.0,Appartement,1,24.0,48.8726192,2.3551889
Vente,630000.0,Appartement,2,28.0,48.8726192,2.3551889
Vente,630000.0,Appartement,1,9.0,48.8726192,2.3551889
Vente,495000.0,Appartement,3,50.85,48.8769021,2.389693
Vente,539500.0,Appartement,4,66.0,48.8932086,2.361234
Vente,178000.0,Appartement,1,19.66,48.8535854,2.4020289
Vente,200000.0,Appartement,1,19.11,48.8667141,2.3519812
Vente,392000.0,Appartement,2,36.21,48.8957076,2.3410761
Vente,392000.0,Appartement,2,25.0,48.8957076,2.3410761
Vente,110000.0,Appartement,1,14.86,48.8711672,2.3683592
Vente,57000.0,Appartement,1,6.68,48.8776313,2.2902139
Vente,770000.0,Appartement,3,76.98,48.8944891,2.3828745
Vente,174000.0,Appartement,1,13.88,48.8564959,2.3595474
Vente,80000.0,Appartement,2,17.87,48.874217,2.3749827
Vente,878200.0,Appartement,4,73.0,48.8642889,2.3476354
Vente,270000.0,Appartement,2,30.0,48.0695011,-0.7685744
Vente,215000.0,Appartement,2,32.0,48.8862162,2.3622536
Vente,176465.0,Appartement,1,22.74,48.8923126,2.3727727
Vente,6600.0,Appartement,4,80.0,48.8884463,2.3539539
Vente,288500.0,Appartement,2,25.24,48.8635031,2.3624819
Vente,434150.0,Appartement,1,32.63,48.8566572,2.3643149
Vente,1070000.0,Appartement,1,102.74,48.864535,2.350767
Vente,785000.0,Appartement,3,80.43,48.8877893,2.3226122
Vente,445000.0,Appartement,2,39.74,48.8746653,2.387361
Vente,1222300.0,Appartement,4,93.4,48.884656,2.3198267
Vente,282800.0,Appartement,2,33.519999999999996,48.870592,2.3077671
Vente,716000.0,Appartement,2,53.68,48.8812814,2.3048226
Vente,562500.0,Appartement,3,51.58,48.84894,2.4007744
Vente,550000.0,Appartement,2,51.08,48.8794789,2.3786879
Vente,578000.0,Appartement,2,43.7,48.863466,2.3641731
Vente,530000.0,Appartement,3,48.02,48.8904951,2.3433017
Vente,269000.0,Appartement,2,28.0,48.8679418,2.4009574
Vente,10000.0,Appartement,1,27.0,48.8768685,2.2917476
Vente,586500.0,Appartement,4,85.0,48.8903738,2.3716448
Vente,70000.0,Appartement,1,6.0,48.8708738,2.3652164
Vente,141000.0,Appartement,1,15.0,48.8544002,2.4003997
Vente,660000.0,Appartement,3,64.21,48.8798133,2.3536832
Vente,430000.0,Appartement,2,49.0,48.8941406,2.3700419
Vente,350000.0,Appartement,1,28.0,48.8619135,2.3516737
Vente,484650.0,Appartement,2,48.0,48.8521331,2.3981282
Vente,1300000.0,Appartement,3,73.31,48.8664196,2.3380986
Vente,323500.0,Appartement,2,39.7,48.8863458,2.3917098
Vente,306040.0,Appartement,2,30.04,48.8748095,2.3979725
Vente,350000.0,Appartement,1,7.0,48.8859692,2.3092526
Vente,350000.0,Appartement,1,10.0,48.8859692,2.3092526
Vente,699000.0,Appartement,3,52.0,48.8815624,2.2864883
Vente,500120.0,Appartement,2,41.3,48.8904373,2.34794
Vente,398000.0,Appartement,2,35.42,48.8790713,2.3648257
Vente,1170000.0,Appartement,3,102.33,48.8649887,2.3586957
Vente,620000.0,Appartement,3,54.0,48.8833332,2.3387041
Vente,80000.0,Appartement,1,10.68,48.8829401,2.3649287
Vente,187600.0,Appartement,1,13.24,48.8597485,2.3543473
Vente,685000.0,Appartement,3,68.12,48.8838806,2.2915453
Vente,138000.0,Appartement,1,11.6,48.8649123,2.3548512
Vente,341500.0,Appartement,2,35.0,48.8731146,2.3836598
Vente,364350.0,Appartement,3,41.39,48.8938588,2.3620442
Vente,730000.0,Appartement,4,76.34,48.8717507,2.4029578
Vente,430000.0,Appartement,2,44.45,48.8604227,2.401862
Vente,137000.0,Appartement,1,14.78,48.8940655,2.3340334
Vente,312000.0,Appartement,2,41.65,48.8764326,2.353879
Vente,357000.0,Appartement,2,39.01,48.8971132,2.3459008
Vente en l'état futur d'achèvement,2485000.0,Appartement,4,99.22,48.8479769,2.3657577
Vente,235965.0,Appartement,2,25.83,48.8941641,2.3596655
Vente,780000.0,Appartement,2,51.09,48.8734701,2.385904
Vente,580000.0,Appartement,4,100.95,48.8689525,2.3628658
Vente,600000.0,Appartement,5,123.0,48.8867843,2.3539052
Vente,600000.0,Appartement,4,93.0,48.8867843,2.3539052
Vente,410900.0,Appartement,3,40.5,48.8958848,2.3437254
Vente,210000.0,Appartement,1,14.73,48.8821389,2.3292701
Vente,280000.0,Appartement,2,22.0,48.8862264,2.312345
Vente,3000.0,Appartement,4,102.0,48.8813597,2.3241486
Vente,688300.0,Appartement,3,49.01,48.8534849,2.3660823
Vente,185900.0,Appartement,2,20.7,48.884815,2.3808653
Vente,487200.0,Appartement,2,27.69,48.8698634,2.3304999
Vente,155000.0,Appartement,1,11.15,48.8614005,2.3583195
Vente,715550.0,Appartement,3,59.96,48.8799694,2.2908206
Vente,370000.0,Appartement,2,40.94,48.8639537,2.4002494
Vente,330000.0,Appartement,2,46.55,48.8792971,2.3965997
Vente,383150.0,Appartement,2,35.73,48.8911534,2.328426
Vente,300000.0,Appartement,1,21.1,48.8625331,2.340458
Vente,457500.0,Appartement,2,42.56,48.8912532,2.3236655
Vente,885000.0,Appartement,2,64.18,48.862809,2.3483754
Vente,215000.0,Appartement,2,35.0,48.8846957,2.3337808
Vente,541600.0,Appartement,3,88.46,48.8925962,2.3735888
Vente,325000.0,Appartement,2,45.13,48.8841348,2.3741186
Vente,500000.0,Appartement,2,39.37,48.8620517,2.3616667
Vente,210000.0,Appartement,1,21.43,48.8770289,2.388706
Vente,608350.0,Appartement,3,56.74,48.8841673,2.3277049
Vente,459390.0,Appartement,2,43.17,48.8780899,2.3851968
Vente,378000.0,Appartement,3,47.24,48.8905248,2.3639767
Vente,352000.0,Appartement,2,37.82,48.8737642,2.3827602
Vente,211700.0,Appartement,2,26.46,48.8957076,2.3410761
Vente,304000.0,Appartement,1,24.9,48.8763103,2.3024027
Vente,302000.0,Appartement,2,26.34,48.88469,2.336217
Vente,580000.0,Appartement,3,61.04,48.8929955,2.3360216
Vente,1350000.0,Appartement,3,131.86,48.8736682,2.3519281
Vente,9000000.0,Appartement,1,31.18,48.883455,2.3651598
Vente,9000000.0,Appartement,2,31.21,48.883455,2.3651598
Vente,9000000.0,Appartement,2,31.01,48.883455,2.3651598
Vente,9000000.0,Appartement,2,27.58,48.883455,2.3651598
Vente,9000000.0,Appartement,2,31.2,48.883455,2.3651598
Vente,9000000.0,Appartement,1,30.75,48.883455,2.3651598
Vente,9000000.0,Appartement,2,31.44,48.883455,2.3651598
Vente,9000000.0,Appartement,1,15.45,48.883455,2.3651598
Vente,9000000.0,Appartement,2,42.83,48.883455,2.3651598
Vente,9000000.0,Appartement,1,27.97,48.883455,2.3651598
Vente,9000000.0,Appartement,2,30.99,48.883455,2.3651598
Vente,9000000.0,Appartement,2,30.95,48.883455,2.3651598
Vente,9000000.0,Appartement,2,31.03,48.883455,2.3651598
Vente,9000000.0,Appartement,1,31.61,48.883455,2.3651598
Vente,9000000.0,Appartement,2,29.5,48.883455,2.3651598
Vente,9000000.0,Appartement,1,28.17,48.883455,2.3651598
Vente,9000000.0,Appartement,2,37.5,48.883455,2.3651598
Vente,9000000.0,Appartement,2,29.23,48.883455,2.3651598
Vente,9000000.0,Appartement,1,26.41,48.883455,2.3651598
Vente,9000000.0,Appartement,2,30.9,48.883455,2.3651598
Vente,9000000.0,Appartement,4,66.02,48.883455,2.3651598
Vente,9000000.0,Appartement,2,31.79,48.883455,2.3651598
Vente,9000000.0,Appartement,2,33.23,48.883455,2.3651598
Vente,9000000.0,Appartement,3,74.8,48.883455,2.3651598
Vente,9000000.0,Appartement,2,36.04,48.883455,2.3651598
Vente,570000.0,Appartement,2,33.76,48.8565975,2.3572031
Vente,333300.0,Appartement,1,31.4,48.8768401,2.3861095
Vente,10000.0,Appartement,2,43.0,48.8539145,2.4063472
Vente,10000.0,Appartement,2,40.0,48.8539145,2.4063472
Vente,250000.0,Appartement,2,24.85,48.8934535,2.3226275
Vente,415000.0,Appartement,2,41.02,48.878217,2.3991477
Vente,280700.0,Appartement,1,26.0,48.8790301,2.3756012
Vente,437761.0,Appartement,2,31.49,48.8836982,2.3122772
Vente,280741.0,Appartement,1,22.25,48.889166,2.3208604
Vente,345000.0,Appartement,2,36.57,48.8949929,2.3466074
Vente,1075100.0,Appartement,4,89.36,48.8825154,2.3335267
Vente,250000.0,Appartement,2,39.08,48.8509544,2.4025287
Vente,1518500.0,Appartement,4,109.51,48.8832776,2.2967827
Vente,232000.0,Appartement,1,14.53,48.8785578,2.3640929
Vente,900000.0,Appartement,4,85.0,48.888107,2.308494
Vente,335000.0,Appartement,2,28.84,48.8903196,2.3421252
Vente,665000.0,Appartement,2,55.41,48.8752154,2.3432974
Vente,1538500.0,Appartement,5,120.91,48.8824488,2.3145545
Vente,363050.0,Appartement,2,44.63,48.8671334,2.4086284
Vente,387254.0,Appartement,2,35.33,48.8947075,2.3351587
Vente,499000.0,Appartement,3,52.53,48.8823372,2.3883952
Vente,658000.0,Appartement,4,74.35,48.8830141,2.3510875
Vente,298000.0,Appartement,1,22.2,48.8631089,2.3569938
Vente,102000.0,Appartement,1,9.02,48.8732893,2.3111933
Vente,250.0,Appartement,4,83.0,48.8525972,2.4002232
Vente,930000.0,Appartement,3,65.0,48.8766988,2.3813159
Vente,930000.0,Appartement,3,84.81,48.8766988,2.3813159
Vente,570000.0,Appartement,3,44.76,48.8839096,2.3249852
Vente,250.0,Appartement,2,40.0,48.8525972,2.4002232
Vente,328000.0,Appartement,2,37.05,48.8778732,2.4009512
Vente,747000.0,Appartement,3,82.9,48.8562272,2.3976102
Vente,357000.0,Appartement,2,38.78,48.8645928,2.3999232
Vente,1236000.0,Appartement,1,7.23,48.8543764,2.359887
Vente,1236000.0,Appartement,4,69.52,48.8543764,2.359887
Vente,586930.0,Appartement,3,48.81,48.869254,2.343228
Vente,500000.0,Appartement,2,44.38,48.8733556,2.3160043
Vente,450000.0,Appartement,2,37.0,48.851077,2.356258
Vente,877590.0,Appartement,6,83.36,48.8934716,2.323092
Vente,168000.0,Appartement,1,13.74,48.8649348,2.346773
Vente,543259.0,Appartement,3,56.0,48.8945755,2.3781417
Vente,739450.0,Appartement,4,79.05,48.876152,2.346387
Vente,375000.0,Appartement,2,44.98,48.8838915,2.384019
Vente,88000.0,Appartement,1,9.03,48.8762863,2.3816766
Vente,320000.0,Appartement,2,21.74,48.8825221,2.3163425
Vente,250.0,Appartement,1,22.0,48.8525972,2.4002232
Vente,415000.0,Appartement,3,45.85,48.8936618,2.3476752
Vente,415000.0,Appartement,3,51.0,48.8936618,2.3476752
Vente,729550.0,Appartement,2,47.84,48.8627289,2.3562436
Vente,155000.0,Appartement,2,27.0,48.8889059,2.3517026
Vente,435000.0,Appartement,2,44.13,48.8860294,2.3611428
Vente,35000.0,Appartement,1,3.51,48.8775222,2.3372322
Vente,1058000.0,Appartement,3,59.77,48.8579137,2.3578266
Vente,220000.0,Appartement,1,21.64,48.893942,2.3216825
Vente,254400.0,Appartement,1,28.07,48.8532871,2.4060754
Vente,1220000.0,Appartement,4,115.35,48.882181,2.2882399
Vente,659450.0,Appartement,3,63.02,48.8858709,2.3779677
Vente,320000.0,Appartement,2,59.15,48.8746653,2.387361
Vente,610000.0,Appartement,3,62.82,48.8841941,2.3210637
Vente,349570.0,Appartement,2,35.09,48.8850824,2.3784131
Vente,320000.0,Appartement,2,59.61,48.8746653,2.387361
Vente,600000.0,Appartement,3,55.62,48.8929589,2.3381635
Vente,758000.0,Appartement,4,69.02,48.8612423,2.3506135
Vente,402000.0,Appartement,2,34.74,48.892159,2.3207694
Vente,470000.0,Appartement,2,41.61,48.88674,2.3216926
Vente,984400.0,Appartement,4,100.0,48.8766355,2.34868
Vente,600000.0,Appartement,2,46.19,48.8542063,2.3650574
Vente,260000.0,Appartement,2,35.72,48.889509,2.376512
Vente,170000.0,Appartement,1,17.41,48.8819539,2.3397941
Vente,259500.0,Appartement,2,25.0,48.8520246,2.4027909
Vente,902600.0,Appartement,4,104.85,48.8920497,2.3421976
Vente,489000.0,Appartement,2,53.61,48.8850927,2.3517413
Vente,920000.0,Appartement,7,77.4,48.8837834,2.3256462
Vente,295000.0,Appartement,1,30.33,48.8698661,2.3669191
Vente,4000.0,Appartement,2,38.0,48.8950322,2.3214303
Vente,8450000.0,Appartement,1,22.96,48.8773478,2.3209739
Vente,302440.0,Appartement,2,27.59,48.8828588,2.3218654
Vente,592150.0,Appartement,3,60.09,48.8710993,2.3928397
