Adresse,location,Latitude,Longitude
7 RUE NOTRE-DAME DE NAZARETH 75003 PARIS FRANCE,"7, Rue Notre-Dame-de-Nazareth, Quartier des Arts-et-Métiers, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France",48.8670103,2.360991
21 RUE VERON 75018 PARIS FRANCE,"21, Rue Véron, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8848677,2.3355565
93 RUE REBEVAL 75019 PARIS FRANCE,"93, Rue Rébeval, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8736506,2.3830271
15 RUE ARTHUR ROZIER 75019 PARIS FRANCE,"15-15 bis, Rue Arthur Rozier, Quartier d'Amérique, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8772315,2.3905575
44 RUE D AVRON 75020 PARIS FRANCE,"44, Rue d'Avron, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8519414,2.402326
17 RUE DE NAPLES 75008 PARIS FRANCE,"17, Rue de Naples, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8796685,2.3196433
62 RUE TAITBOUT 75009 PARIS FRANCE,"62, Rue Taitbout, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8756899,2.3353478
32 RUE BUISSON ST LOUIS 75010 PARIS FRANCE,"32, Rue du Buisson Saint-Louis, Quartier de l'Hôpital Saint-Louis, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8733159,2.3748878
48 RUE NOTRE-DAME DE LORETTE 75009 PARIS FRANCE,"Magnà, 48, Rue Notre-Dame-de-Lorette, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8796397,2.3362305
24 RUE BUISSON ST LOUIS 75010 PARIS FRANCE,"24, Rue du Buisson Saint-Louis, Quartier de l'Hôpital Saint-Louis, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8727496,2.3743802
49 RUE DE ROCHECHOUART 75009 PARIS FRANCE,"Rue Marguerite de Rochechouart, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.877421,2.3446832
8 RUE DU CHATEAU LANDON 75010 PARIS FRANCE,"Monsieur Piano, 8, Rue du Château Landon, Quartier Saint-Vincent-de-Paul, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8800805,2.3624277
13 RUE DE L ECHIQUIER 75010 PARIS FRANCE,"13, Rue de l'Échiquier, Quartier de la Porte-Saint-Denis, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8711746,2.3519795
9 RUE FEUTRIER 75018 PARIS FRANCE,"Rue Feutrier, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8867645,2.3465635
26 RUE CLAIRAUT 75017 PARIS FRANCE,"26, Rue Clairaut, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8884144,2.3198572
10 RUE SEVESTE 75018 PARIS FRANCE,"Sacrés Coupons Le Coin des Affaires, 10, Rue Seveste, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8838356,2.344782
15 RUE JOSEPH DIJON 75018 PARIS FRANCE,"15, Rue Joseph Dijon, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.894034,2.3462574
55 RUE DES ABBESSES 75018 PARIS FRANCE,"55, Rue des Abbesses, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8854742,2.3357359
23 RUE DULONG 75017 PARIS FRANCE,"23, Rue Dulong, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8842897,2.3171797
71 RUE TRUFFAUT 75017 PARIS FRANCE,"PA1438, 71, Rue Truffaut, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8874541,2.3187591
11 RUE DES HAIES 75020 PARIS FRANCE,"11, Rue des Haies, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.852456,2.4000352
22 RUE DE BAGNOLET 75020 PARIS FRANCE,"22, Rue de Bagnolet, Quartier du Père-Lachaise, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8567221,2.3966149
6 RUE DU CAIRE 75002 PARIS FRANCE,,,
27 BD DE MAGENTA 75010 PARIS FRANCE,"27, Boulevard de Magenta, Quartier de la Porte-Saint-Martin, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8710827,2.3604816
153 RUE CARDINET 75017 PARIS FRANCE,"153, Rue Cardinet, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8905429,2.3171404
13 RUE CHARLES FRIEDEL 75020 PARIS FRANCE,"13, Rue Charles Friedel, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8727072,2.395279
4 RUE MILNE EDWARDS 75017 PARIS FRANCE,"4, Rue Milne-Edwards, Quartier des Ternes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.882876,2.2924088
15 RUE DES HAIES 75020 PARIS FRANCE,"15, Rue des Haies, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8526621,2.4003175
22 RUE PLANCHAT 75020 PARIS FRANCE,"22, Rue Planchat, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8532139,2.3986647
48 RUE CHAMPIONNET 75018 PARIS FRANCE,"48, Rue Championnet, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8957016,2.3480104
4 RUE DE MONTHOLON 75009 PARIS FRANCE,"4, Rue de Montholon, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8766728,2.3484045
27 VLA SAINT MICHEL 75018 PARIS FRANCE,"27, Villa Saint-Michel, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8895626,2.328309
13 RUE DE LA TOUR DES DAMES 75009 PARIS FRANCE,"13, Rue de la Tour des Dames, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.877729,2.3325408
1 RUE CUSTINE 75018 PARIS FRANCE,"1, Rue Custine, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8872558,2.349255
42 RUE DE LA CHINE 75020 PARIS FRANCE,"42, Rue de la Chine, Quartier du Père-Lachaise, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8691398,2.3969885
4 PAS DESGRAIS 75019 PARIS FRANCE,"4, Passage Desgrais, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.891686,2.3728522
11 RUE ANGELIQUE COMPOINT 75018 PARIS FRANCE,"11, Rue Angélique Compoint, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8973055,2.3353581
47 RUE GUY MOQUET 75017 PARIS FRANCE,"LPB, 47, Rue Guy Môquet, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8924863,2.324415
100 QUAI DE JEMMAPES 75010 PARIS FRANCE,"100, Quai de Jemmapes, Quartier de la Porte-Saint-Martin, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8734331,2.3641458
40 RUE DE LA CHINE 75020 PARIS FRANCE,"40, Rue de la Chine, Quartier du Père-Lachaise, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8690098,2.3971448
47 AV MATHURIN MOREAU 75019 PARIS FRANCE,"47, Avenue Mathurin Moreau, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8787554,2.3765359
9 RUE FENELON 75010 PARIS FRANCE,"9, Rue Fénelon, Quartier Saint-Vincent-de-Paul, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8787205,2.3513304
55 RUE DE MAUBEUGE 75009 PARIS FRANCE,"Rue de Maubeuge, Quartier du Faubourg-Montmartre, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8759349,2.3399777
6 RUE LE REGRATTIER 75004 PARIS FRANCE,"6, Rue Le Regrattier, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",48.85197,2.3544961
3 PAS DE LA MOSELLE 75019 PARIS FRANCE,"3, Passage de la Moselle, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.884323,2.3775146
39 RUE ALPHONSE PENAUD 75020 PARIS FRANCE,"39, Rue Alphonse Penaud, Quartier Saint-Fargeau, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8687189,2.4060369
8 RUE AUGER 75020 PARIS FRANCE,"Rue Auger, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8514565,2.3998519
71 RUE DU FBG ST MARTIN 75010 PARIS FRANCE,,,
21 RUE VAUVENARGUES 75018 PARIS FRANCE,"21, Rue Vauvenargues, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8933353,2.3332301
28 RUE D ORAN 75018 PARIS FRANCE,"Rue d'Oran, Quartier de la Goutte-d'Or, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8889611,2.3535107
2 RUE COMMINES 75003 PARIS FRANCE,"2, Rue Commines, Quartier des Enfants-Rouges, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France",48.861529,2.3648758
15 RUE DU RHIN 75019 PARIS FRANCE,"15, Rue du Rhin, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8842031,2.3816945
66 RUE CHAPON 75003 PARIS FRANCE,"66, Rue Chapon, Quartier Sainte-Avoye, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France",48.8642525,2.3532
5 PAS DELESSERT 75010 PARIS FRANCE,"Centre Kalachakra, 5, Passage Delessert, Quartier de l'Hôpital Saint-Louis, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8789454,2.3653251
28 RUE PETRELLE 75009 PARIS FRANCE,"28, Rue Pétrelle, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8808668,2.3469261
10 RUE BOUTAREL 75004 PARIS FRANCE,"10, Rue Boutarel, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",48.8524748,2.3540327
5 RUE CALMELS 75018 PARIS FRANCE,"5, Rue Calmels, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8934525,2.3398884
1 RUE PIXERECOURT 75020 PARIS FRANCE,"1, Rue Pixérécourt, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8702836,2.3954894
55 RUE AU MAIRE 75003 PARIS FRANCE,"55, Rue au Maire, Quartier des Arts-et-Métiers, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France",48.864932,2.3547596
2 ALL GEORGES ROUAULT 75020 PARIS FRANCE,"2, Allée Georges Rouault, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8695458,2.3839377
8 RUE DE BAGNOLET 75020 PARIS FRANCE,"8, Rue de Bagnolet, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8566508,2.3954376
38 RUE D AVRON 75020 PARIS FRANCE,"38, Rue d'Avron, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8518802,2.4019831
9 RUE D AUBERVILLIERS 75018 PARIS FRANCE,"Rue d'Aubervilliers, Quartier de la Chapelle, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8845637,2.3648219
40 RUE DE MENILMONTANT 75020 PARIS FRANCE,"40;40 A, Rue de Ménilmontant, Quartier du Père-Lachaise, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8678783,2.3867014
6 RUE HIPPOLYTE LEBAS 75009 PARIS FRANCE,"6, Rue Hippolyte Lebas, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8770798,2.3410425
7 RUE JOUFFROY D'ABBANS 75017 PARIS FRANCE,"7, Rue Jouffroy d'Abbans, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8869309,2.3129191
74 AV JEAN JAURES 75019 PARIS FRANCE,"74, Avenue Jean Jaurès, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8845964,2.3777025
50 RUE DE LA JUSTICE 75020 PARIS FRANCE,"50, Rue de la Justice, Quartier Saint-Fargeau, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8685818,2.4083603
1 RUE CASTEX 75004 PARIS FRANCE,"Fanny Étienne-Cabé - Pédicure, 1, Rue Castex, Quartier de l'Arsenal, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",48.8523876,2.3659036
13 RUE DES PETITES ECURIES 75010 PARIS FRANCE,"13, Rue des Petites-Écuries, Quartier de la Porte-Saint-Denis, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8733209,2.3527292
311 RUE DE BELLEVILLE 75019 PARIS FRANCE,"Rue de Belleville, Quartier du Combat, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8746653,2.387361
8 RUE PUGET 75018 PARIS FRANCE,"8, Rue Puget, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8840587,2.3336456
35 RUE SAINT-GEORGES 75009 PARIS FRANCE,"35, Rue Saint-Georges, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.876998,2.3370864
155 RUE DU FG POISSONNIERE 75009 PARIS FRANCE,"Rue du Faubourg Poissonnière, Quartier de Rochechouart, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.8766355,2.34868
20 RUE DES MARAICHERS 75020 PARIS FRANCE,"20, Rue des Maraîchers, Quartier de Charonne, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8494525,2.4079775
52 RUE DU FAUBOURG SAINT HONORE 75008 PARIS FRANCE,"52, Rue du Faubourg Saint-Honoré, Quartier du Faubourg-du-Roule, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8694155,2.3198616
1 RUE ERNEST LEFEVRE 75020 PARIS FRANCE,"1, Rue Ernest Lefèvre, Quartier Saint-Fargeau, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8684648,2.4035126
25 RUE JEAN ET MARIE MOINON 75010 PARIS FRANCE,"25, Rue Jean et Marie Moinon, Quartier de l'Hôpital Saint-Louis, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",48.8744896,2.3720723
12 RUE DES ENVIERGES 75020 PARIS FRANCE,"12, Rue des Envierges, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8716907,2.3863808
55 AV JEAN JAURES 75019 PARIS FRANCE,"55, Avenue Jean Jaurès, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8844081,2.3758395
15 BD DE BONNE NOUVELLE 75002 PARIS FRANCE,"15, Boulevard de Bonne Nouvelle, Quartier de Bonne-Nouvelle, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",48.8700372,2.3502558
14 RUE DE TORCY 75018 PARIS FRANCE,"14, Rue de Torcy, Quartier de la Chapelle, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8912852,2.3638068
2 VLA ORNANO 75018 PARIS FRANCE,"2, Villa Ornano, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8963535,2.345312
36 AV DE FLANDRE 75019 PARIS FRANCE,"La Caverne, 36, Avenue de Flandre, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8865382,2.3721403
24 RUE DE BAGNOLET 75020 PARIS FRANCE,"24, Rue de Bagnolet, Quartier du Père-Lachaise, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",48.8567416,2.3968398
111 RUE DES MOINES 75017 PARIS FRANCE,"111, Rue des Moines, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8931825,2.323091
60 RUE DE PONTHIEU 75008 PARIS FRANCE,"60, Rue de Ponthieu, Quartier du Faubourg-du-Roule, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8720444,2.3055917
16 RUE LALLY TOLLENDAL 75019 PARIS FRANCE,"DF Alim, 16, Rue Lally-Tollendal, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8832585,2.3740142
45 RUE MARX DORMOY 75018 PARIS FRANCE,"45, Rue Marx Dormoy, Quartier de la Chapelle, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8877052,2.3596686
2 RUE HERMANN LACHAPELLE 75018 PARIS FRANCE,"2, Rue Hermann-Lachapelle, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8940972,2.3513957
75 RUE CHARLOT 75003 PARIS FRANCE,"75, Rue Charlot, Quartier des Enfants-Rouges, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France",48.8642359,2.3640374
2 RUE LANTIEZ 75017 PARIS FRANCE,"2, Rue Lantiez, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8936824,2.3228832
6 RUE VERSIGNY 75018 PARIS FRANCE,"6, Rue Versigny, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.8945575,2.3447096
3 RUE ETIENNE MARCEL 75001 PARIS FRANCE,"3, Rue Étienne Marcel, Quartier Les Halles, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",48.8634342,2.35042
15 RUE DAUTANCOURT 75017 PARIS FRANCE,"15, Rue Dautancourt, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France",48.8895535,2.3242414
7 RUE CHATEAUBRIAND 75008 PARIS FRANCE,"7, Rue Chateaubriand, Quartier du Faubourg-du-Roule, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",48.8733143,2.3021649
2 PL CHARLES BERNARD 75018 PARIS FRANCE,"Place Charles Bernard, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",48.893500450000005,2.342885428024556
37 RUE SAINT-GEORGES 75009 PARIS FRANCE,"37, Rue Saint-Georges, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",48.87716,2.3371313
135 RUE SAINT ANTOINE 75004 PARIS FRANCE,"135, Rue Saint-Antoine, Quartier de l'Arsenal, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",48.8552585,2.3598128
18 RUE JEAN-BAPTISTE PIGALLE 75009 PARIS FRANCE,"18, Rue Jean-Baptiste Pigalle, Quartier Saint-Georges, Nouvelle Athènes, Paris, Île-de-France, France métropolitaine, 75009, France",48.8788633,2.3330727
19 RUE LALLY TOLLENDAL 75019 PARIS FRANCE,"19, Rue Lally-Tollendal, Quartier de la Villette, Paris 19e Arrondissement, Paris, Île-de-France, France métropolitaine, 75019, France",48.8833914,2.3735294
